"Uniprot_ID","protein_names","gene_names","main_gene","pVal","BH_pVal","fold_change","log_fold_change"
"Q3U7Z6","Phosphoglycerate mutase 1","Pgam1","Pgam1",0.000201872337851205,0.00598160077307336,1.18466528786539,0.244479501530984
"Q3UD03","Probable aminopeptidase NPEPL1","Npepl1","Npepl1",0.000201897332844204,0.00598160077307336,0.726514367734322,-0.46093676564027
"Q61107","Guanylate-binding protein 4","Gbp4","Gbp4",0.000199507215286096,0.00598160077307336,2.40554561395377,1.26636415606158
"Q8R238","Serine dehydratase-like","Sdsl","Sdsl",0.000200766752087372,0.00598160077307336,0.49880188680278,-1.00346117247065
"Q3UDY1","Aldose reductase","Akr1b3;Akr1b1","Akr1b3",0.000205043732402048,0.00604350547358201,0.649378546538902,-0.622868371663408
"Q61469","Lipid phosphate phosphohydrolase 1","Ppap2a","Ppap2a",0.000207794175481323,0.00609316459180617,2.15946060921805,1.11067100054397
"Q3URR4","","Sgsh","Sgsh",0.000213326746975596,0.00622348132248194,0.65928821660069,-0.601018798456569
"Q8BIV6","","Akr1b10","Akr1b10",0.000218876184538304,0.00632087890500012,0.557373907145745,-0.843282629066657
"P40142","Transketolase","Tkt","Tkt",0.000218606868378688,0.00632087890500012,0.728759791267939,-0.456484733083586
"Q3V028","Ubiquitin carboxyl-terminal hydrolase CYLD","Cyld","Cyld",0.000220106629046228,0.00632447087882579,0.861405167521633,-0.215236116634417
"Q9R059","Four and a half LIM domains protein 3","Fhl3","Fhl3",0.00022234822456096,0.00635693574019786,1.68879511597717,0.755994311506312
"Q14BA6","Mesenteric estrogen-dependent adipogenesis protein","Medag","Medag",0.000226873544537229,0.00643480807671696,1.5660265291663,0.647108652713544
"Q6P5E4","UDP-glucose:glycoprotein glucosyltransferase 1","Uggt1","Uggt1",0.000227750257270281,0.00643480807671696,1.21918691530411,0.285919324571853
"Q8K3H0","DCC-interacting protein 13-alpha","Appl1","Appl1",0.000230656533143955,0.00643480807671696,1.37347261309084,0.457828143502997
"Q8K411-2","Presequence protease, mitochondrial","Pitrm1","Pitrm1",0.000230698785541619,0.00643480807671696,1.37734754830036,0.461892642946925
"Q99P72","Reticulon-4","Rtn4","Rtn4",0.000230078680141774,0.00643480807671696,1.24150251830852,0.312087187932418
"Q545H7","Protein S100-A13","S100a13","S100a13",0.000243180734596078,0.00651450734652508,1.36042480219144,0.444057213475661
"P16125","L-lactate dehydrogenase B chain;L-lactate dehydrogenase","Ldhb","Ldhb",0.000244737869446652,0.00651450734652508,0.353890081556902,-1.49862676683202
"Q61599","Rho GDP-dissociation inhibitor 2","Arhgdib","Arhgdib",0.000242981370435959,0.00651450734652508,0.261403978877749,-1.93564699406194
"Q6PIU9","Uncharacterized protein FLJ45252 homolog","",NA,0.000244210905513433,0.00651450734652508,0.789786232652877,-0.34046587555268
"Q8BKC8-2","Phosphatidylinositol 4-kinase beta","Pi4kb","Pi4kb",0.000243631691475501,0.00651450734652508,1.09744173137958,0.134144341964406
"Q8BQ47","Protein canopy homolog 4","Cnpy4","Cnpy4",0.000243476876503996,0.00651450734652508,1.41584497606073,0.50166331025704
"Q8K009","Mitochondrial 10-formyltetrahydrofolate dehydrogenase","Aldh1l2","Aldh1l2",0.000237187347236987,0.00651450734652508,2.58333787158898,1.36923634410953
"Q922B9","Sperm-specific antigen 2 homolog","Ssfa2","Ssfa2",0.000244949121983717,0.00651450734652508,0.750030457438289,-0.414978912741529
"Q99KE1","NAD-dependent malic enzyme, mitochondrial;Malic enzyme","Me2","Me2",0.000236691464245819,0.00651450734652508,1.19120216750632,0.2524182841567
"Q99MR3","Solute carrier family 12 member 9","Slc12a9","Slc12a9",0.000237899182891931,0.00651450734652508,1.25878096766493,0.332027270861302
"Q545L9","Protein-L-isoaspartate O-methyltransferase;Protein-L-isoaspartate(D-aspartate) O-methyltransferase","Pcmt1","Pcmt1",0.00025022563867167,0.00662402871261394,1.1872731827393,0.247651926587059
"P12399","Protein CTLA-2-alpha","Ctla2a","Ctla2a",0.000261175428339383,0.00674400197971526,9.34041888932306,3.22348725186189
"Q3TL44","NLR family member X1","Nlrx1","Nlrx1",0.00026183428462693,0.00674400197971526,0.516884358271287,-0.95208655015004
"Q6PB66","Leucine-rich PPR motif-containing protein, mitochondrial","Lrpprc","Lrpprc",0.000258376888985639,0.00674400197971526,1.37871230860134,0.46332144578967
"Q8C9S4","Coiled-coil domain-containing protein 186","Ccdc186","Ccdc186",0.000259495612931692,0.00674400197971526,0.80307178799546,-0.316399136340493
"Q9JHW2","Omega-amidase NIT2","Nit2","Nit2",0.000261460660582743,0.00674400197971526,0.742525272497074,-0.429487964750781
"Q9R0E1","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3","Plod3","Plod3",0.000260673070664948,0.00674400197971526,1.39040717715088,0.475507434340076
"Q91Z40","","Gbp7","Gbp7",0.000271661275827652,0.00696573621158078,1.81026353142175,0.856199734767166
"F2Z4A3","","Fat1","Fat1",0.000286382061168187,0.00697999429452051,1.62012874947085,0.696108466716329
"F8WH29","Fibrocystin-L","Pkhd1l1","Pkhd1l1",0.000280848611611242,0.00697999429452051,0.283431861020627,-1.81892615190024
"E9Q7G0","","Numa1","Numa1",0.000274015425932845,0.00697999429452051,0.715278035678686,-0.483423954080353
"F6TCF9","BAG family molecular chaperone regulator 1","Bag1","Bag1",0.000282088215056245,0.00697999429452051,0.613223156774617,-0.705515917243071
"G5E8V9","","Arfip1","Arfip1",0.000286844005631375,0.00697999429452051,0.765627335743599,-0.385285754564868
"O08759","Ubiquitin-protein ligase E3A","Ube3a","Ube3a",0.000283625901043362,0.00697999429452051,0.860083298760909,-0.217451703805592
"P70697","Uroporphyrinogen decarboxylase","Urod","Urod",0.000275798244557191,0.00697999429452051,1.23300831400451,0.30218252766665
"Q3UZR8","Translation initiation factor eIF-2B subunit alpha","Eif2b1","Eif2b1",0.000278643552349853,0.00697999429452051,1.40610232657632,0.491701587776355
"Q8BKG3","Inactive tyrosine-protein kinase 7","Ptk7","Ptk7",0.000278262950974067,0.00697999429452051,0.629097202358982,-0.668645148487221
"Q8BR63","Protein FAM177A1","Fam177a1","Fam177a1",0.000281374087892617,0.00697999429452051,1.38883134514537,0.473871414081279
"Q8VDM6","Heterogeneous nuclear ribonucleoprotein U-like protein 1","Hnrnpul1","Hnrnpul1",0.000286865802590472,0.00697999429452051,0.734154246911357,-0.445844887574495
"Q9WV98","Mitochondrial import inner membrane translocase subunit Tim9","Timm9","Timm9",0.000280834055345305,0.00697999429452051,1.27285899765043,0.348072611967249
"O08749","Dihydrolipoyl dehydrogenase, mitochondrial;Dihydrolipoyl dehydrogenase","Dld","Dld",0.000292024476810636,0.00702277432718958,1.44520598025794,0.531275129763027
"Q8R3X4","Mitochondrial import inner membrane translocase subunit TIM44","Timm44","Timm44",0.000292308550169836,0.00702277432718958,1.11703993698336,0.159680766714567
"Q5U5V2","Hydroxylysine kinase","Hykk","Hykk",0.000291960033383313,0.00702277432718958,0.397891930231938,-1.32955145529885
"Q9JHP7","KDEL motif-containing protein 1","Kdelc1","Kdelc1",0.000294690203011327,0.00705037063104088,1.17974784468378,0.238478535774933
"A1BN54","","Actn1","Actn1",0.00029920123304324,0.00712846937725518,1.16161688384371,0.216134327851067
"Q91V38","Endoplasmin","Hsp90b1","Hsp90b1",0.000301658262078999,0.00715718648368347,1.25858351037241,0.331800946338351
"B1AUN2","","Eif2b3","Eif2b3",0.000303421863029846,0.00716928187109363,1.35232242735541,0.435439167070468
"B1B1A8","Myosin light chain kinase, smooth muscle;Myosin light chain kinase, smooth muscle, deglutamylated form","Mylk","Mylk",0.000312466316241092,0.00724646122739867,1.44234561135316,0.528416901085276
"Q9QXJ2","Signal transducer and activator of transcription;Signal transducer and activator of transcription 2","Stat2","Stat2",0.00031351009594645,0.00724646122739867,1.71419801133848,0.777533768421354
"G3X9Y5","","Ube4a","Ube4a",0.000310454113026849,0.00724646122739867,0.842809413047983,-0.246721667678265
"O08532-3","Voltage-dependent calcium channel subunit alpha-2/delta-1;Voltage-dependent calcium channel subunit alpha-2-1;Voltage-dependent calcium channel subunit delta-1","Cacna2d1","Cacna2d1",0.000311432895892188,0.00724646122739867,3.00991324877153,1.58972190646315
"Q548W7","Acyl-CoA-binding protein","Dbi","Dbi",0.000314037331987374,0.00724646122739867,0.595328370539175,-0.748242446849419
"P59383","Leucine-rich repeat neuronal protein 4","Lrrn4","Lrrn4",0.000314292127386301,0.00724646122739867,0.435329045383831,-1.19982181417514
"Q3U2P8","MAP kinase-activated protein kinase 2","Mapkapk2","Mapkapk2",0.000317877037791203,0.00726189722719004,0.682292515663296,-0.551537703994749
"Q3UGW9","Protein kinase C;Protein kinase C iota type","Prkci","Prkci",0.000319101221281213,0.00726189722719004,0.713216263563136,-0.487588493586873
"Q8VDK1-2","Nitrilase homolog 1","Nit1","Nit1",0.000320041640652657,0.00726189722719004,0.790409862073395,-0.339327147109992
"Q9D0J4","ADP-ribosylation factor-like protein 2","Arl2","Arl2",0.000317691193280314,0.00726189722719004,1.21554575786864,0.281604203039725
"Q9Z1F9","SUMO-activating enzyme subunit 2","Uba2","Uba2",0.000322302451723858,0.00728429019350601,0.770873990652347,-0.375433042682684
"Q99L04","Dehydrogenase/reductase SDR family member 1","Dhrs1","Dhrs1",0.000324014935622407,0.00729416299956269,1.2566858842497,0.329624085027223
"Q9EQ20","Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial","Aldh6a1","Aldh6a1",0.000326194743632369,0.00731443742780348,0.575034767273078,-0.798278909167565
"P17156","Heat shock-related 70 kDa protein 2","Hspa2","Hspa2",0.000329241236020055,0.00733260010281286,1.23355675640469,0.302824096100009
"Q9Z0G0","PDZ domain-containing protein GIPC1","Gipc1","Gipc1",0.000329569469468854,0.00733260010281286,0.892935733936298,-0.163371748956088
"Q9R118","Serine protease HTRA1","Htra1","Htra1",0.000331541417876234,0.00734788305200119,2.60497780333707,1.38127107954718
"E9Q6R7","","Utrn","Utrn",0.000333802234346652,0.00736041817480379,1.2407762300158,0.311242953537899
"Q99N05","Membrane-spanning 4-domains subfamily A member 4D","Ms4a4d","Ms4a4d",0.000334681483988979,0.00736041817480379,1.52305708883032,0.606970019454089
"E9QL80","Acyl-CoA:lysophosphatidylglycerol acyltransferase 1","Lpgat1","Lpgat1",0.000339013358109189,0.00737378021822298,1.42776625758147,0.513759812259206
"P55264","Adenosine kinase","Adk","Adk",0.000339157781985422,0.00737378021822298,0.733689842828687,-0.446757782198762
"Q9D1E6","Tubulin-folding cofactor B","Tbcb","Tbcb",0.000338239327565666,0.00737378021822298,1.3587307618523,0.442259608406752
"P51175","Protoporphyrinogen oxidase","Ppox","Ppox",0.000356121839843185,0.00741080267219917,0.871412060445274,-0.198573014427279
"Q3U645","ATP-binding cassette sub-family D member 3","Abcd3","Abcd3",0.000352924895610788,0.00741080267219917,1.0814880854637,0.113017771506897
"Q14CH7","Alanine--tRNA ligase, mitochondrial","Aars2","Aars2",0.00034235476051573,0.00741080267219917,1.31647364560534,0.396678640461032
"Q3U8Y7","","Psmc3","Psmc3",0.000346221743221717,0.00741080267219917,1.37844423045378,0.463040899502367
"Q3UD58","Alpha-taxilin","Txlna","Txlna",0.000349700392580231,0.00741080267219917,0.757816107048391,-0.400080290865652
"Q6P069-2","Sorcin","Sri","Sri",0.000353714473382185,0.00741080267219917,1.17192694591839,0.228882639686635
"Q80U72","Protein scribble homolog","Scrib","Scrib",0.00035600840687988,0.00741080267219917,0.855679354291212,-0.224857813022893
"Q8JZL3","Thiamine-triphosphatase","Thtpa","Thtpa",0.000356413210013077,0.00741080267219917,0.812421187209705,-0.299700230580976
"Q8K0D5","Elongation factor G, mitochondrial","Gfm1","Gfm1",0.000352493236071731,0.00741080267219917,1.5035666058235,0.588388778628821
"Q8K157","Aldose 1-epimerase","Galm","Galm",0.000347843227177256,0.00741080267219917,0.505300696113536,-0.984785927441184
"Q91ZJ5","UTP--glucose-1-phosphate uridylyltransferase","Ugp2","Ugp2",0.00034753361919794,0.00741080267219917,0.833047735952539,-0.263528926488873
"Q9JK92","Heat shock protein beta-8","Hspb8","Hspb8",0.000352079635705211,0.00741080267219917,1.20411170062549,0.267969231353103
"Q6Y5D8","Rho GTPase-activating protein 10","Arhgap10","Arhgap10",0.000357856722650116,0.00741385775403393,1.52160930508295,0.60559797383739
"A2AM95","Emerin","Emd","Emd",0.000371727676897297,0.00747370856750722,1.14981415092172,0.201400691420644
"F6QA95","Dynein heavy chain 12, axonemal","Dnah12","Dnah12",0.000372903156358625,0.00747370856750722,6.24731880259995,2.6432371529536
"F8WIE5","E3 ubiquitin-protein ligase HECTD1","Hectd1","Hectd1",0.000366686582014769,0.00747370856750722,1.23780594837651,0.307785160062446
"G3X9D9","Involucrin","Ivl","Ivl",0.000365171149883046,0.00747370856750722,0.186924698684524,-2.41947088741225
"Q0PD53","Ras-related protein Rab-6B","Rab6b","Rab6b",0.000375123182734273,0.00747370856750722,0.602749518739662,-0.730369500966952
"Q05DT0","Gamma-adducin","Add3","Add3",0.00037049246141476,0.00747370856750722,0.470999785952,-1.08620169068849
"Q149D1","Threonine synthase-like 1","Thnsl1","Thnsl1",0.000374927005838178,0.00747370856750722,0.765935976138115,-0.384704291207579
"Q59J78","Mimitin, mitochondrial","Ndufaf2","Ndufaf2",0.000374811626745828,0.00747370856750722,1.85079515760547,0.888145229373684
"Q61510","E3 ubiquitin/ISG15 ligase TRIM25","Trim25","Trim25",0.000364010289284314,0.00747370856750722,1.35621218245918,0.439582909030467
"Q99MR8","Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial","Mccc1","Mccc1",0.00037012135019425,0.00747370856750722,0.624043876482235,-0.680280626444139
"Q9DCE9","","Igtp;Ifggd1","Igtp",0.000375116747941805,0.00747370856750722,1.77542254332241,0.828162421016617
"P99029-2","Peroxiredoxin-5, mitochondrial","Prdx5","Prdx5",0.000377211279019016,0.00748921560219005,0.684454245207945,-0.546973992290806
"Q544T7","alpha-1,2-Mannosidase;Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA","Man1a;Man1a1","Man1a",0.000386264066990348,0.00757918117212588,0.605730848618255,-0.723251208153783
"Q3TL79","Activator of 90 kDa heat shock protein ATPase homolog 1","Ahsa1","Ahsa1",0.000386014957918183,0.00757918117212588,1.11384402643716,0.155547223665366
"Q62523","Zyxin","Zyx","Zyx",0.000386231757576691,0.00757918117212588,0.776341956740242,-0.365235835997683
"Q8CGK3","Lon protease homolog, mitochondrial","Lonp1","Lonp1",0.000388370074052621,0.00757918117212588,1.49414748098108,0.579322557483825
"Q9D1C8","Vacuolar protein sorting-associated protein 28 homolog","Vps28","Vps28",0.00038751057112835,0.00757918117212588,0.855577276063502,-0.225029929525423
"J3QMN4","Thioredoxin reductase 2, mitochondrial","Txnrd2","Txnrd2",0.000396570149820948,0.00763781283622758,1.35319685379843,0.436371727962339
"H3BL26","Tetraspanin;Tetraspanin-6","Tspan6","Tspan6",0.000393869532041782,0.00763781283622758,1.58682164783925,0.666139984356168
"Q9CX34","Suppressor of G2 allele of SKP1 homolog","Sugt1","Sugt1",0.000396717455816647,0.00763781283622758,1.29272951940176,0.370420448513762
"Q9DBF1-2","Alpha-aminoadipic semialdehyde dehydrogenase","Aldh7a1","Aldh7a1",0.000394083342996624,0.00763781283622758,0.732489782771543,-0.449119458830469
"A0A0R4J0B4","N-acylneuraminate cytidylyltransferase","Cmas","Cmas",0.00040232288895229,0.007663750358497,0.545307194800162,-0.874858904341167
"O08573-2","Galectin-9;Galectin","Lgals9","Lgals9",0.000402816824946649,0.007663750358497,1.39776995855029,0.483126945143142
"Q3U9G2","78 kDa glucose-regulated protein","Hspa5","Hspa5",0.000401888984644974,0.007663750358497,0.871783523775389,-0.19795815707313
"Q3V2N4","Ubiquitin-conjugating enzyme E2 H","Ube2h","Ube2h",0.000403681160067792,0.007663750358497,0.615722863177233,-0.699646954822247
"Q8VC93","ERI1 exoribonuclease 3","Eri3","Eri3",0.000404766108476057,0.007663750358497,1.32115403368812,0.401798680576359
"A0A1C7CYV0","Plastin-3","Pls3","Pls3",0.000409133150361877,0.00769547155845135,0.786282420016462,-0.346880496430944
"Q91XB0","Three-prime repair exonuclease 1","Trex1","Trex1",0.000408945147326251,0.00769547155845135,1.55724130834828,0.638992520128412
"F8VPK5","Rho-associated protein kinase;Rho-associated protein kinase 2","Rock2","Rock2",0.000413893679595143,0.00773413091478767,1.30110618023882,0.379738701835297
"Q9DBE8","Alpha-1,3/1,6-mannosyltransferase ALG2","Alg2","Alg2",0.000412860574239981,0.00773413091478767,0.70234940631892,-0.50973917068848
"Q542H7","Fatty acid-binding protein, adipocyte","Fabp4","Fabp4",0.000416987966108569,0.00776657065214591,1.70666941122205,0.771183629554858
"Q3UVN5","NSFL1 cofactor p47","Nsfl1c","Nsfl1c",0.000419120528299748,0.0077809453922661,0.795546572103805,-0.32998170502683
"P63038","60 kDa heat shock protein, mitochondrial","Hspd1","Hspd1",0.000424577693247657,0.007856748381845,1.55295017647593,0.635011544275017
"B2RWI2","Serine beta-lactamase-like protein LACTB, mitochondrial","Lactb","Lactb",0.000427455863130042,0.00787150399152105,0.708245808018812,-0.497677937314513
"Q3UJ76","AP-2 complex subunit sigma","Ap2s1","Ap2s1",0.000428128321329669,0.00787150399152105,0.802670593964895,-0.31712004980317
"Q3U5N4","[Protein ADP-ribosylarginine] hydrolase","Adprh","Adprh",0.000435355541764062,0.00795323638276968,1.23379319235364,0.303100591108143
"Q99L20","","Gstt3","Gstt3",0.000434326618412204,0.00795323638276968,0.717081860148494,-0.479790272349198
"Q4VBD2","Transmembrane anterior posterior transformation protein 1","Tapt1","Tapt1",0.000441843620198154,0.00804605675252562,1.37298828034582,0.457319310875304
"O08797","","Serpinb9","Serpinb9",0.000443673682386486,0.00805373370122516,0.732583429908962,-0.448935025370405
"Q3UGW4","ATP-dependent Clp protease proteolytic subunit;ATP-dependent Clp protease proteolytic subunit, mitochondrial","Clpp","Clpp",0.000445434775247668,0.00806011406603218,1.20489600151722,0.268908628139616
"Q9Z2A0","3-phosphoinositide-dependent protein kinase 1","Pdpk1","Pdpk1",0.000446849964143259,0.00806021481063455,1.18949772885562,0.250352517183925
"S4R1S7","CUGBP Elav-like family member 2","Celf2","Celf2",0.000449800956972018,0.00808793041498741,0.720024506839935,-0.473882083756376
"H3BKH9","Rho guanine nucleotide exchange factor 2","Arhgef2","Arhgef2",0.000451929567875781,0.00810073125114017,1.49245952786722,0.577691809388277
"A1ILG8","Vacuolar protein sorting-associated protein 13C","Vps13c","Vps13c",0.000462035888037184,0.00816881673672103,0.832152596590437,-0.265079987004251
"D3Z041","Long-chain-fatty-acid--CoA ligase 1","Acsl1","Acsl1",0.000462871042794266,0.00816881673672103,1.14622935603601,0.196895750646788
"Q3TCI8","Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase;UDP-N-acetylglucosamine 2-epimerase (hydrolyzing);N-acetylmannosamine kinase","Gne","Gne",0.000460021367093241,0.00816881673672103,0.708806623058711,-0.496536010450814
"Q80UY1","UPF0586 protein C9orf41 homolog","",NA,0.000462625760424032,0.00816881673672103,0.765807297330442,-0.384946687281843
